date,url,username,content,cleaned,cleaned_en,polarity,label
2022-11-29,https://twitter.com/kulinergubug_id/status/1597640505730662400,kulinergubug_id,"Lapor pak @ganjarpranowo 

Jalan kota grobogan-salatiga parah total hampir 1 pekan tidak di lirik oleh pemimpin kita.

Mohon di tinjau 
Lokasi desa gubug.kec gubug.grobogan

#jalanrusak #jawatengah #grobogan #presiden #jokowi #GanjarPranowo #srisumarni https://t.co/fj3LmGp2gq",lapor jalan kota grobogan salatiga parah total pekan lirik pimpin mohon tinjau lokasi desa gubug kec gubug grobogan,"report on the Grobogan city road, Salatiga, it's really bad, the total week of the lyrics of pimpin, please review the location of the hut village, kec hut, Grobogan",-0.3499999999999999,Negatif
2022-11-29,https://twitter.com/Djohaneffendy1/status/1597619352135946242,Djohaneffendy1,@ganjarpranowo Panjenengan layak jadi Presiden selanjutnya menggantikan Pak Jokowi.,panjenengan layak anti jokowi,you deserve to be anti-jokowi,0.0,Netral
2022-11-29,https://twitter.com/SURACHM67400419/status/1597608680400486400,SURACHM67400419,@M45Broo Ini calon presiden ku @ganjarpranowo  semoga terkabul... Aamiin🤲 https://t.co/PcfUchZDVY,moga kabul,please accept,0.0,Netral
2022-11-29,https://twitter.com/xddira1/status/1597594147774496769,xddira1,@ganjarpranowo Pak Ganjar Pranowo Presiden RI Ke-8 amiin,,,0.0,Netral
2022-11-29,https://twitter.com/bonyfebrian/status/1597584817050488832,bonyfebrian,@4244e9a4b4ec424 @aazni @FacebookPetani @NasDem @adityawilly @aniesbaswedan @ganjarpranowo @ridwankamil Niat banget dek bikin twitter isi nya buat nge hina orang. Untung apa? Kaga kerja2 lu apa? Wkwkwk. Mau siapapun presiden nya. Yg jelas jangan jadi pemuja yg tolol nya sama kayak lu dek. 😄,niat twiter untung kagak kerja jelas jangan puja tolol,the intention of twiter is profitable not working clearly don't worship stupid,-0.35,Negatif
2022-11-29,https://twitter.com/ngatceng/status/1597584109953765381,ngatceng,@iccasarifien @kopi_kwangsan @ganjarpranowo Presiden kadrun cocok bgt,kadrun cocok,suitable card,0.55,Positif
2022-11-29,https://twitter.com/Nicho_Silalahi/status/1597580685308743681,Nicho_Silalahi,"Ketawa Baca Ini koh @yunartowijaya. Biar Lo tau ya kalau @PDI_Perjuangan memiliki basis militan yang mengakar, basis mereka itu bodo amat dengan Capres yang penting Coblos Partainya. 

Justru tanpa PDIP @ganjarpranowo bukan apa², bukan begitu Tante @puanmaharani_ri ?

🤣🤣🤣🤣 https://t.co/h66L5kdPkA",ketawa koh milik basis militan akar basis bodo penting coblos partai partai demokrasi indonesia juang tante,"laugh really belongs to a militant base, root base, bodo base, it's important to vote for parties, Indonesian democratic parties, fight, auntie",-0.25,Negatif
2022-11-29,https://twitter.com/jatma41442913/status/1597564832865480707,jatma41442913,@ChusnulCh__ @ganjarpranowo @03__nakula @Aryprasetyo85 @Urrangawak He he..kalau dah 2024 banyak juga capres kunjungan ke ponpes...😀😀😀..nanti politik indentitas???,kunjung pondok pesantren politik indentitas,visit identity politics Islamic boarding school,0.0,Netral
2022-11-29,https://twitter.com/MustThumb/status/1597536851677483009,MustThumb,"@HelmiFelis_ Baru beking gede proyek gt aja udh takut, yg kayak gini kok mau jadi Presiden....???, ancurrr ancuurrr @ganjarpranowo",baru beking gede proyek takut hancur ancur,recently backed big project afraid of falling apart,-0.19999999999999998,Negatif
2022-11-29,https://twitter.com/aryawir44654293/status/1597528046999048192,aryawir44654293,Ayolah @YaniSunarno @ganjarpranowo calon presiden sing tenanan....oleh laporan kok raono respone...????? https://t.co/9UeJmEe1qg,ayo tenanan lapor raono respone,let's really report raono respone,0.2,Positif
2022-11-29,https://twitter.com/WillFianelfist/status/1597525779277303808,WillFianelfist,@udi_sap @FikriMLN14 @ganjarpranowo Seharusnya tiap provinsi ada presiden ..eh gimna?,provinsi,province,0.0,Netral
2022-11-29,https://twitter.com/ArieSeptiawati/status/1597525530596630528,ArieSeptiawati,"@DinsosDKI1 @jokowi @ganjarpranowo @aniesbaswedan 
Yg terhormat Bapak Presiden RI,
Saya ingin sdkit berkomentar dan bertnya,
Bantuan BPNT skrg itu turun berupa uang tunai, dan hrus dibelanjakan bahan pokok di agen yg sudah disediakan..",hormat ingin komentar bertnya bantu bpnt turun tunai belanja bahan pokok agen sedia,"Sincerely, I would like to comment, ask, help BPNT cash out, shop for staples, agents are available",0.45,Positif
2022-11-29,https://twitter.com/WFredy69/status/1597510335006928896,WFredy69,@ganjarpranowo Siap pak presiden,siap,ready,0.2,Positif
2022-11-29,https://twitter.com/lobaKaheureui/status/1597507842243559424,lobaKaheureui,@susipudjiastuti @ganjarpranowo Masa harus toel anak presiden biar yang ngurus.,toel urus,manage toel,0.0,Netral
2022-11-29,https://twitter.com/minggus_son/status/1597506849741279232,minggus_son,@ganjarpranowo Tetap merendah dan kmi dari NTT khusus dari daerah perbatasan Timor Leste mendukung BPK jdi presiden RI,rendah khusus daerah batas timor leste dukung,low specifically for the Timor Leste boundary area,0.0,Netral
2022-11-29,https://twitter.com/arianto_aris2/status/1597505054529163265,arianto_aris2,"Semoga bisa ditularkan kepemimpinan pak Ganjar ke seluruh indoensia dgn menjadi Presiden pak, saya dukung ada... @ganjarpranowo https://t.co/CRw9TPwuOh",moga bisa tular pimpin indoensia dukung,I hope that Indonesia's leadership can transmit support,0.0,Netral
2022-11-29,https://twitter.com/hezmaan/status/1597503654969286656,hezmaan,"Dipikir pikir dari semua kandidat capres 2024, cuma pak @ganjarpranowo yang urang follow, padahal gubernur urang aja bukan 😅😅
Dan urang follow bukan karena kandidat capres, tapi karena seneng aja gitu",pikir pikir folow gubernur folow senang,thought follow thought governor follow happy,0.8,Positif
2022-11-29,https://twitter.com/dolphino_14/status/1597488297860747264,dolphino_14,"@susipudjiastuti @ganjarpranowo Mengatasi tambang ilegal lebih mudah kalau jadi presiden.

Bismillah, komisaris antam. 🤲",atas tambang ilegal mudah bismilah komisaris antam,"For illegal mining, it's easy to say bismillah commissioner of antam",-0.033333333333333326,Negatif
2022-11-29,https://twitter.com/wawa34907858/status/1597486023747211265,wawa34907858,"@ganjarpranowo jogja nek gak iso podo begini yo sampeyan kudu presiden , sip ndan",jogja nek engak iso podo ndan,jogja nek or not iso podo ndan,0.0,Netral
2022-11-29,https://twitter.com/masri_jakfar/status/1597460161060167680,masri_jakfar,"@ganjarpranowo Harapan saya sbg rakyat kecil, kalo bapak kelak jadi presiden.. 
Pornografi dalam sehala hal tidak dilegalkan ya pak.. 

Menurut sy.. Nuhun sewu, mendingan pernikahan dimudahkan dan dimurahkan. ✌

https://t.co/jEVUiaPsQK",harap rakyat kelak pornografi hala legal terima kasih sewu mending nikah mudah murah,"I hope that in the future, pornography will be legal, thank you, Sewu, it's better to get married easily and cheaply",0.2972222222222222,Positif
2022-11-29,https://twitter.com/Curseezd/status/1597455315309469698,Curseezd,"kode dari Presiden Jokowi untuk  dukungan pada tokoh bakal capres tertentu.

soal penampilan pemimpin yang memikirkan rakyat adalah figur berambut putih.
Dan sinyal itu ditafsirkan untuk Gubernur Jateng @ganjarpranowo.
#GelorakanGanjarPranowo

https://t.co/I393G2P7oI",kode jokowi dukung tokoh tampil pimpin pikir rakyat figur rambut putih sinyal tafsir gubernur jateng,"the jokowi code supports figures who appear to lead the people's thinking, white hair figures are a sign of the interpretation of the governor of Central Java",0.0,Netral
2022-11-29,https://twitter.com/sahnur_afinda/status/1597444127683006469,sahnur_afinda,"Banyak tokoh menyebut, bahwa Gubernur Jawa Tengah Ganjar Pranowo adalah salah satu tokoh yang dijagokan maju dalam pilpres 2024. Bahkan Presiden juga sudah sering kali menyinggung nama beliau, artinya Ganjar sudah mendapatkan restu dari Presiden. 
@ganjarpranowo 
#SahabatGanjar https://t.co/jYt0WDL4UY",tokoh sebut gubernur salah satu tokoh jago menyingung restu,figures call the governor one of the leading figures sing blessing,0.0,Netral
2022-11-29,https://twitter.com/cikarangpost/status/1597438735448420352,cikarangpost,"@ganjarpranowo Ada masalah yg kapasitas bupati atau walikota menyelesaikan, jika tidak mampu bisa diteruskan ke atas seperti ke gurbernur, jika tdk mampu juga ke menteri, dan masih tidak mampu, ke presiden. Itulah jenjang penyelesaian masalah di suatu daerah.",masalah kapasitas bupati walikota selesai mampu bisa terus gurbernur mampu menteri mampu jenjang selesai masalah daerah,"the problem of the capacity of the regent, the mayor, can be completed, the governor is able, the minister is able to solve regional problems",0.5,Positif
2022-11-29,https://twitter.com/sentraltehnik/status/1597427642214412288,sentraltehnik,"@tvOneNews Untuk menyelesaikan tambang yg ilegal saja anda tak mampu pak @ganjarpranowo bagai mana mungkin anda bisa yakin mau mencalonkan diri jadi capres/cawapres??
Sebenarnya anda tak mampu atau tak mau, pak @ganjarpranowo ???
Sesederhana itu kok pertanyaannya",selesai tambang ilegal mampu bisa yakin calon mampu sederhana tanya,completed illegal mining can be sure candidates can afford a simple ask,0.0,Netral
2022-11-29,https://twitter.com/Bu_Ke_Siansu/status/1597417584475148288,Bu_Ke_Siansu,"Jokowi senantiasa peka dengan suara rakyat.
 Jokowi melihat peluang yang dimainkan relawan, kemana rekomendasi capres yang akan diusung sehingga munculah kode-kode rambut putih.
@jokowi
Terimakasih telah menyakinkan rakyat untuk memilih @ganjarpranowo
2024 https://t.co/PbNBNzgL7Q",jokowi senantiasa peka suara rakyat jokowi peluang main rawan rekomendasi usung sehinga munculah kode kode rambut putih terimakasih menyakinkan rakyat pilih,"jokowi is always sensitive to the voice of the people jokowi the opportunity to play prone to stretcher recommendations so that a white hair code appears, thank you for convincing the people to vote",0.19999999999999998,Positif
2022-11-29,https://twitter.com/Pp32000145/status/1597414594733314049,Pp32000145,@detikcom @detik_jateng @ganjarpranowo takut ? Mau jadi presiden ? Anda ini takut dengan rakyat atau  maling ?,takut takut rakyat maling,afraid afraid of people thieves,-0.6,Negatif
2022-11-29,https://twitter.com/AlasBanjaran/status/1597400309839859712,AlasBanjaran,"Saya akan mudah mengatasi maraknya tambang ilegal di jawa tengah kalo saya jadi presiden

Gitu pak @ganjarpranowo ? https://t.co/KH4yQ4Et3X",mudah atas marak tambang ilegal,easy on the rise of illegal mining,-0.033333333333333326,Negatif
2022-11-29,https://twitter.com/Firdaus38693582/status/1597395548855668737,Firdaus38693582,@UsniErlangga @ganjarpranowo Tentunya Ganjar Pranowo RI 1 Presiden Republik Indonesia 👍🇮🇩🇮🇩🇮🇩🇮🇩 https://t.co/P7yufpjz65,republik,republic,0.0,Netral
2022-11-28,https://twitter.com/leeivy509/status/1597287216379998208,leeivy509,@gibran_tweet @ganjarpranowo 2....maka bupati Klaten naiknya ke pak Ganjar kan?. Nanti kalau pak Ganjar tidak bisa menyelesaikan maka Pak Ganjar yang menaikkan ke atas. Urutannya kan begitu ya mas?. Tapi bupati Klaten ngomongnya ke mas Gibran mungkin karena mikirnya mas Gibran dekat dg presiden dan gubernur,bupati klaten naik bisa selesai naik urutanya bupati klaten omong gibran mikirnya gibran dekat gubernur,the regent of klaten goes up can finish the order the regent of klaten talks gibran thinks gibran is near the governor,0.1,Positif
2022-11-28,https://twitter.com/disaa3309/status/1597271948685606912,disaa3309,@ganjarpranowo Pak Ganjar Pranowo Presiden RI Ke-8 amiin,,,0.0,Netral
2022-11-28,https://twitter.com/TohirBambang01/status/1597267886166675457,TohirBambang01,@ganjarpranowo hanya pak ganjar pemimpin yg sangat saya inginkan jd presiden,pimpin,lead,0.0,Netral
2022-11-28,https://twitter.com/Surya_Sila/status/1597246714012131329,Surya_Sila,@ganjarpranowo Apik Boss ku program iki. Terapkan nantinya di seluruh Indonesia saat sampeyan jadi Presiden tahun 2024. Salam hormat dan sukses. We are always behind you. Good Luck my President.,apik terap hormat sukses always behind you bagus luck my president,nice apply respect success always behind you good luck my president,0.29999999999999993,Positif
2022-11-28,https://twitter.com/DaniDa90704187/status/1597234121528705025,DaniDa90704187,"@ganjarpranowo Sebelum menjadi Capres, sebaiknya Bapak selesaikan masalah ini. https://t.co/Sp5CmDJJUX",selesai masalah,problem solved,0.0,Netral
2022-11-28,https://twitter.com/Yfais/status/1597231754015690753,Yfais,@Hasan06108822 Hallo Pak @ListyoSigitP Pak @mohmahfudmd Pak @ridwankamil beneran ini? Ada pengambilalihan? Boleh gitu ya? CC: @tni_ad @_TNIAL_  @_TNIAU @Puspen_TNI @PolhukamRI @DivHumas_Polri Gmn Pendapat Capres @aniesbaswedan @ganjarpranowo @erickthohir @sandiuno @AgusYudhoyono @KhofifahIP ?,halo benar pengambilalihan boleh carbon copy dapat,hello true takeover can carbon copy get,0.35,Positif
2022-11-28,https://twitter.com/denai69/status/1597219168474234883,denai69,"@__RismaWidiono_ @ganjarpranowo Si ganjar kenapa lagi? 
Dah jadi presiden dia ya? 

Mantaplah
Tiap saat bisa nonton bokep 😜😜😜",mantap bisa tonton porno,great to watch porn,0.8,Positif
2022-11-28,https://twitter.com/AmbonbelaRI/status/1597216299310288896,AmbonbelaRI,"@ganjarpranowo Beneran berani po pak ? 
Mas @gibran_tweet  yg anak Presiden @jokowi  saja sudah menyatakan ""backing nya ngeri"". 

Tanya saja ke masyarakat sekitar, wes jadi rahasia umum, ada siapa tambang2x besar yg pakai alat berat.

Tp iki mmg ngeri tenan lho pak, aku malah kuatir... 🤭",benar berani backing seram masyarakat wes rahasia tambang alat berat seram tenan lho kuatir,"really dare to back up the spooky people of Wes, the secret mine of heavy equipment is really scary, you know, I'm worried",-0.18,Negatif
2022-11-28,https://twitter.com/Tap4Syah/status/1597205475535507457,Tap4Syah,"Rakyat butuh pemimpin seperti @ganjarpranowo 
#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#capres2024
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/ahmxzFxImX",rakyat pimpin,lead people,0.0,Netral
2022-11-28,https://twitter.com/Sutardi12429488/status/1597184647993384962,Sutardi12429488,@ganjarpranowo Saya Sangat Setuju Pak Ganjar Pranowo Presiden 2024,tuju,aim,0.0,Netral
2022-11-28,https://twitter.com/Dina07579251/status/1597181374154551296,Dina07579251,@__RismaWidiono_ @ganjarpranowo Alhamdulilah pak ganjar calon presiden yg amanah.amin,alhamdulilah amanah,alhamdulillah trust,0.0,Netral
2022-11-28,https://twitter.com/adiastaraya/status/1597174034701381633,adiastaraya,"Gimana gimana...
Sepakat kan ? Jika pak Gubernur @ganjarpranowo dengan menteri BUMN @erickthohir menjadi presiden dan wakil presiden 2024 nanti ? 
#BangkitBersamaET https://t.co/ub0Fd99g6Y",sepakat gubernur menteri bumn,the governor agreed with the minister of state-owned enterprises,0.0,Netral
2022-11-28,https://twitter.com/KM50toHell2/status/1597161545326546946,KM50toHell2,@ganjarpranowo Kenapa di pikop tancho rambutnya ?? Nanti gak menang jadi Presiden lho 😃,pikop tancho rambut engak menang lho,"pikop tancho hair doesn't win, you know",0.8,Positif
2022-11-28,https://twitter.com/Delon_Mask/status/1597140283690717184,Delon_Mask,"Pemimpin berambut putih kini ramai dibahas menyusul arahan Presiden Jokowi di depan relawan.

Gubernur Jawa Tengah @ganjarpranowo dan Gubernur Jawa Barat @ridwankamil entah kenapa tiba-tiba mengunggah foto dengan gaya rambut beda di Instagram.
.
Kompak 😁
 https://t.co/UrrcKXDJLr",pimpin rambut putih ramai bahas susul arah jokowi rawan gubernur gubernur barat mengungah foto gaya rambut instagram kompak,leader of white hair is busy discussing one after another direction jokowi prone to governors of western governors uploading photos of compact Instagram hairstyles,0.03333333333333333,Positif
2022-11-28,https://twitter.com/radixwp/status/1597128530462412800,radixwp,"@ganjarpranowo Klo ada antek Puan protes ke Jokowi, beliau gampang berkilah ""lho orgnya dah ga rambut putih"".

Bener2 koordinasi keren antara presiden &amp; calon penerusnya 👍",antek puan protes jokowi gampang kilah lho orgnya engak rambut putih benar benar kordinasi keren terus,"Jokowi's lackeys protest it's easy to argue, you know, the people don't have white hair, the coordination is really cool",0.2611111111111111,Positif
2022-11-28,https://twitter.com/Gen__BeWise/status/1597128274164928512,Gen__BeWise,"@_melody_mellow @PDI_Perjuangan @puanmaharani_ri @66Hasto @ganjarpranowo @jokowi @benny_rhamdani_ @MahaD3w4 @Kimberley_2022 @rahmaniarbaftim @Dipanegara_ @KumajasRobby @yaniarsim @koen_syam @Mr_cosanostra @Raksa_I34ndera @Tony_Hexa Itu siapa yg pidato?
Presiden ga gerah dengan pidato dia yg justru provokatif san potensi mememcah belah bangsa?",pidato engak gerah pidato provokatif san potensi mememcah belah bangsa,"speech is not sultry, provocative speech san has the potential to divide the nation",0.0,Netral
2022-11-28,https://twitter.com/AlfredoMandang/status/1597094737559052288,AlfredoMandang,@ganjarpranowo Ganjar presiden,,,0.0,Netral
2022-11-28,https://twitter.com/G_4_M/status/1597088596221394945,G_4_M,@IqmlM10 @arifinpordjo1 @bimosaurus @amr715882 @gibran_tweet @jokowi @ListyoSigitP @ganjarpranowo Ganjar ga presiden juga bokep ilegal mas,engak porno ilegal,no illegal porn,0.25,Positif
